Urb	Comp	Child	Day	pAge	SEC	Ncar	Gend	Driver	wstat	Pwstat	Xdag	Xn-dag	Xarb	Xpop	Ddag	Dn-dag	Darb	Dpop	Empty	Empty	Dur	Nep	Ratio	Inter	startTime
4	3	0	2	1	2	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	4	0	0	0	400
4	3	0	2	1	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	4	0	0	0	390
2	3	0	2	1	3	1	0	1	1	2	3	1	0	2	3	3	2	0	0	0	0	0	0	0	495
2	3	0	2	1	3	1	1	1	2	1	3	1	0	2	3	3	2	0	0	0	2	0	0	0	495
3	1	0	2	0	1	1	0	1	2	2	1	0	1	1	3	5	5	4	0	0	0	0	0	0	470
3	1	0	2	1	2	0	1	0	2	0	4	4	2	2	3	3	2	1	0	0	2	0	0	0	510
4	2	3	2	1	2	2	1	1	2	0	1	0	0	0	5	5	5	5	0	0	3	0	0	0	490
0	3	1	2	1	3	1	0	1	1	1	5	5	5	5	0	1	1	0	0	0	1	1	0	0	540
0	3	1	2	1	3	1	1	1	1	1	5	5	5	5	0	1	1	0	0	0	1	0	0	0	490
4	3	1	2	1	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	4	0	0	0	475
1	2	0	2	2	2	1	0	1	1	0	2	4	3	2	4	3	3	4	0	0	1	0	0	0	510
0	3	0	2	1	3	1	0	1	1	2	3	4	4	4	4	3	3	1	0	0	0	0	0	0	510
1	3	0	2	2	3	2	1	1	2	2	5	4	4	2	2	2	2	3	0	0	4	0	0	0	420
1	3	0	2	2	3	2	0	1	2	2	5	4	4	2	2	2	2	3	0	0	2	0	0	0	475
0	3	2	2	1	3	0	1	1	2	1	5	5	4	5	0	3	2	0	0	0	2	0	0	0	515
2	1	0	2	1	3	1	0	1	2	1	3	4	1	2	1	0	0	1	0	0	0	0	0	0	487
0	1	0	2	1	3	1	0	1	2	2	1	4	4	3	1	5	3	0	0	0	2	1	2	1	497
4	3	0	2	0	2	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	4	0	0	0	380
2	2	0	2	0	3	1	0	0	2	0	3	1	2	2	4	3	2	4	0	0	1	1	3	0	525
2	2	1	2	1	1	2	0	1	0	2	4	4	3	3	1	2	1	2	0	0	0	0	0	0	505
2	3	0	2	1	2	1	1	1	2	2	5	5	4	4	4	3	2	0	0	0	3	0	0	0	530
2	3	0	2	0	2	1	0	1	2	2	5	5	4	4	4	3	2	0	0	0	1	1	2	0	538
0	1	0	2	1	3	1	1	1	2	2	5	5	5	5	1	1	0	0	0	0	2	0	0	0	510
4	3	0	2	0	2	2	0	1	2	2	1	0	0	0	5	5	5	5	0	0	1	0	0	0	465
1	3	1	2	0	1	1	1	0	2	1	1	0	0	0	5	5	5	5	0	0	2	0	0	0	440
4	3	0	2	1	3	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	4	0	0	0	460
3	2	2	2	1	0	1	1	1	2	0	1	0	0	0	4	0	5	5	0	0	2	1	2	1	449
0	1	0	2	0	2	1	1	1	2	0	5	5	4	5	2	1	2	0	0	0	1	0	0	0	450
3	3	2	2	1	3	1	1	1	2	1	1	1	0	1	3	3	4	4	0	0	2	0	0	0	485
1	3	2	2	1	2	1	1	1	2	1	3	1	0	2	2	2	4	1	0	0	2	0	0	0	475
1	3	0	2	0	3	1	1	1	2	1	3	5	4	3	3	3	2	4	0	0	2	0	0	0	525
4	3	0	2	1	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	1	1	2	4	425
4	3	0	2	1	2	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	0	0	0	0	505
3	3	0	2	0	2	1	1	1	2	2	2	1	0	0	0	4	4	5	0	0	1	0	0	0	480
3	3	0	2	0	2	1	0	1	2	2	2	1	0	0	0	4	4	5	0	0	1	1	2	2	510
2	2	0	2	1	1	1	1	1	2	0	4	3	3	3	2	1	2	3	0	0	3	0	0	0	445
4	3	0	2	0	3	2	1	1	2	2	1	0	0	0	4	3	4	4	0	0	4	0	0	0	450
1	3	0	2	0	2	1	1	1	2	2	3	2	1	4	1	3	5	2	0	0	4	0	0	0	405
1	3	0	2	0	1	2	0	1	2	2	1	0	1	1	3	4	2	3	0	0	4	0	0	0	510
1	3	0	2	0	1	2	1	1	2	2	1	0	1	1	3	4	2	3	0	0	4	0	0	0	525
3	3	3	2	1	3	2	1	1	2	1	0	0	1	0	5	5	4	5	0	0	1	0	0	0	540
2	2	2	2	1	3	1	1	1	2	0	3	2	2	2	0	0	0	2	0	0	3	0	0	0	420
1	2	0	2	1	2	1	1	1	1	0	4	4	4	2	2	2	2	3	0	0	0	0	0	0	395
0	3	3	2	1	2	2	1	1	2	1	5	4	4	5	2	3	2	0	0	0	4	0	0	0	450
3	3	0	2	2	1	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	480
3	3	0	2	2	1	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	1	0	0	0	460
3	2	0	2	2	3	1	1	1	2	0	5	4	4	2	2	2	2	3	0	0	4	0	0	0	455
3	3	0	2	2	1	1	0	1	1	1	1	0	0	0	4	4	4	5	0	0	1	0	0	0	370
3	2	3	2	1	2	2	1	1	2	0	1	1	0	1	4	3	5	4	0	0	4	0	0	0	490
3	3	1	2	1	3	2	1	1	2	1	1	0	0	1	0	5	5	4	0	0	1	0	0	0	530
3	3	0	2	1	3	2	1	1	2	1	1	0	0	0	5	5	5	2	0	0	2	0	0	0	500
3	3	0	2	1	3	2	0	1	1	2	1	0	0	0	5	5	5	2	0	0	0	0	0	0	535
3	2	0	2	1	2	1	0	1	1	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	495
4	3	3	2	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	500
4	3	3	2	1	1	1	0	1	2	2	3	1	0	2	4	4	3	4	0	0	2	0	0	0	450
4	3	3	2	0	1	1	1	1	2	2	3	1	0	2	4	4	3	4	0	0	2	1	1	0	495
2	1	0	2	1	1	1	1	1	2	0	4	4	4	3	4	3	2	4	0	0	3	0	0	0	490
2	2	3	2	1	3	1	1	1	2	0	5	5	4	5	1	1	0	2	0	0	4	0	0	0	460
4	1	0	2	1	0	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	3	1	0	0	445
1	3	1	2	1	1	1	1	1	2	1	5	4	4	5	1	2	3	1	0	0	2	0	0	0	500
1	3	1	2	0	1	1	0	1	1	2	5	4	4	5	1	2	3	1	0	0	3	0	0	0	425
3	1	3	2	1	2	1	0	1	2	0	0	1	1	0	5	5	5	5	0	0	4	0	0	0	510
1	2	0	2	1	3	2	1	1	2	0	5	4	4	4	0	3	0	0	0	0	1	0	0	0	520
4	3	0	2	2	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	2	1	1	2	510
4	3	0	2	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	2	1	3	3	395
4	3	0	2	2	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	0	0	0	0	485
4	3	0	2	2	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	1	0	0	0	480
3	2	1	2	1	1	1	1	1	2	0	3	1	1	1	1	1	2	4	0	0	2	0	0	0	530
2	2	3	2	1	3	1	1	0	2	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	550
4	2	3	2	1	2	1	0	1	0	2	0	0	0	0	5	5	5	5	0	0	0	0	0	0	505
2	3	1	2	0	1	1	0	0	1	2	3	4	4	3	0	0	1	3	0	0	0	0	0	0	530
2	3	1	2	0	1	1	1	1	2	1	3	4	4	3	0	0	1	3	0	0	4	1	4	3	440
1	2	0	2	2	1	2	1	1	1	0	4	4	4	2	4	3	0	4	0	0	3	0	0	0	407
4	2	0	2	2	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	530
1	3	0	2	1	1	2	1	1	2	1	4	4	4	3	4	3	4	3	0	0	4	1	0	3	665
1	3	2	2	1	3	2	1	1	2	1	1	2	0	1	4	3	3	4	0	0	2	0	0	0	435
1	3	2	2	1	3	2	0	1	1	2	1	2	0	1	4	3	3	4	0	0	0	0	0	0	497
0	3	0	2	1	3	1	1	1	2	1	5	5	4	5	0	2	2	0	0	0	4	0	0	0	370
0	3	0	2	1	3	1	0	1	1	2	5	5	4	5	0	2	2	0	0	0	2	0	0	0	460
1	3	1	2	0	2	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	3	0	0	0	450
2	1	0	2	0	1	1	1	1	2	1	3	2	1	3	3	2	2	2	0	0	1	0	0	0	490
3	3	3	2	1	2	2	1	1	2	1	1	0	0	1	4	0	3	4	0	0	4	0	0	0	430
1	3	0	2	0	2	1	1	1	2	1	5	5	4	5	2	1	2	3	0	0	3	0	0	0	450
4	3	1	2	0	1	1	1	0	2	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	453
4	3	1	2	0	1	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	4	0	0	0	470
1	2	0	2	2	3	2	1	1	2	0	1	2	1	2	4	3	5	0	0	0	1	0	0	0	510
1	2	0	2	1	3	2	0	1	0	2	1	2	1	2	4	3	5	0	0	0	0	0	0	0	500
2	3	0	2	0	3	0	0	0	1	2	4	4	4	3	3	2	2	4	0	0	2	0	0	0	520
1	3	2	2	0	1	2	1	1	2	2	5	4	3	3	2	4	3	3	0	0	3	0	0	0	475
3	3	0	2	1	3	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	480
3	3	0	2	0	3	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	475
4	3	0	2	1	2	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	0	0	0	0	525
0	1	0	2	1	2	1	1	1	2	1	5	4	3	5	0	0	2	0	0	0	3	0	0	0	510
3	3	3	2	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	480
3	3	3	2	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	4	0	0	0	465
3	3	0	2	2	2	1	1	1	2	2	1	0	0	0	0	5	5	5	0	0	3	0	0	0	475
3	3	0	2	2	2	1	0	1	2	2	1	0	0	0	0	5	5	5	0	0	1	0	0	0	585
3	2	2	2	1	1	1	1	1	2	0	0	1	0	0	4	0	4	5	0	0	0	0	0	0	405
2	2	0	2	2	2	1	1	0	2	0	1	0	0	1	0	2	5	1	0	0	1	0	0	0	375
3	3	0	2	1	3	2	1	1	2	1	1	0	0	0	5	5	5	3	0	0	2	1	1	1	500
3	3	0	2	1	3	2	0	1	1	2	1	0	0	0	5	5	5	3	0	0	4	0	0	0	410
1	2	3	2	1	3	2	1	1	2	0	4	3	4	3	3	2	2	4	0	0	2	0	0	0	555
3	1	0	2	2	1	0	0	0	2	1	0	0	0	0	5	5	5	5	0	0	2	0	0	0	560
2	1	1	2	1	0	1	0	0	1	1	0	4	5	1	4	3	3	4	0	0	1	1	2	3	600
1	1	0	2	0	1	1	0	1	2	1	5	4	4	4	4	3	2	1	0	0	2	0	0	0	445
1	0	0	2	1	1	1	0	1	0	1	5	5	5	5	0	0	0	3	0	0	0	0	0	0	500
1	1	0	2	1	3	1	1	1	2	1	5	5	4	5	0	0	0	0	0	0	4	0	0	0	405
2	1	0	2	2	1	0	1	0	1	0	3	4	4	2	4	3	3	4	0	0	1	0	0	0	660
2	2	1	2	1	1	2	1	1	2	0	3	4	2	4	3	2	3	4	0	0	4	0	0	0	475
0	3	0	2	0	1	0	1	1	2	2	5	5	5	5	0	0	0	0	0	0	4	0	0	0	515
0	3	0	2	0	1	0	0	1	2	2	5	5	5	5	0	0	0	0	0	0	3	0	0	0	500
2	2	0	2	2	2	1	1	1	2	0	3	4	3	1	0	0	0	0	0	0	1	0	0	0	440
4	3	0	2	1	3	1	1	1	2	1	0	0	0	0	5	5	4	5	0	0	3	0	0	0	485
1	3	1	2	1	3	2	1	1	2	1	5	5	4	5	2	2	2	1	0	0	4	0	0	0	480
1	3	0	2	0	2	1	0	1	2	2	5	4	4	5	0	0	0	3	0	0	1	0	0	0	660
1	3	0	2	0	2	1	1	1	2	2	5	4	4	5	0	0	0	3	0	0	1	0	0	0	460
2	3	2	2	1	2	2	1	1	2	1	1	3	1	1	2	1	4	4	0	0	3	0	0	0	409
4	3	2	2	1	2	2	1	1	1	1	0	0	0	0	5	5	5	5	0	0	2	0	0	0	535
3	3	2	2	0	3	1	0	1	1	2	1	0	0	1	5	5	5	3	0	0	1	0	0	0	430
3	3	0	2	1	3	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	1	0	0	0	465
4	2	3	2	1	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	365
0	1	0	2	1	2	1	1	1	2	0	5	4	4	5	2	3	2	0	0	0	3	0	0	0	405
0	2	3	2	1	3	1	1	1	2	0	1	4	4	2	2	5	4	3	0	0	2	0	0	0	605
4	2	1	2	1	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	450
0	2	0	2	1	1	2	0	1	2	0	4	1	1	4	4	3	3	3	0	0	1	0	0	0	465
4	3	1	2	0	2	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	4	0	0	0	505
2	3	0	2	1	1	1	0	1	2	2	3	1	1	2	0	3	3	4	0	0	4	1	2	2	375
4	2	0	2	1	2	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	1	1	4	3	495
4	2	1	2	0	2	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	405
1	3	0	2	0	3	1	1	1	2	2	5	4	4	5	0	0	0	0	0	0	3	0	0	0	515
1	3	0	2	0	3	1	0	1	2	2	5	4	4	5	0	0	0	0	0	0	2	0	0	0	603
3	2	2	2	1	1	1	1	1	2	0	0	4	0	0	4	4	5	5	0	0	2	0	0	0	450
3	2	0	2	1	2	1	0	1	0	2	3	1	1	1	3	3	2	4	0	0	0	0	0	0	539
1	1	0	2	1	2	2	1	1	2	0	5	4	3	4	1	3	2	2	0	0	0	0	0	0	550
0	2	1	2	0	2	2	0	1	0	2	5	5	5	5	1	2	1	1	0	0	1	0	0	0	410
4	3	0	2	0	2	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	485
4	3	0	2	0	2	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	1	0	0	0	525
1	1	0	2	1	0	1	0	1	2	2	4	4	4	3	2	3	4	3	0	0	2	0	0	0	465
4	2	2	2	1	3	2	1	1	2	0	1	0	0	0	5	5	5	5	0	0	3	0	0	0	390
4	3	1	2	1	2	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	3	0	0	0	495
3	3	0	2	1	3	2	1	1	2	2	1	0	0	0	5	5	5	5	0	0	2	0	0	0	539
0	2	1	2	0	1	0	1	1	2	0	5	5	5	5	0	0	1	0	0	0	4	0	0	0	430
2	3	2	2	1	1	1	1	1	2	1	4	3	3	3	2	1	2	3	0	0	2	0	0	0	480
2	3	2	2	1	1	1	0	0	1	2	4	3	3	3	2	1	2	3	0	0	3	0	0	0	525
3	1	0	2	1	0	1	0	1	1	1	1	0	0	1	4	3	3	4	0	0	1	0	0	0	700
4	1	0	2	1	1	0	1	1	1	1	0	0	0	0	5	5	5	5	0	0	3	0	0	0	555
0	3	0	2	1	3	1	0	0	1	2	5	4	4	5	2	2	2	0	0	0	3	0	0	0	525
0	1	1	2	1	0	1	1	1	2	0	3	4	4	4	0	2	2	0	0	0	1	0	0	0	550
3	1	0	2	0	0	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	1	0	0	0	505
1	3	0	2	0	3	1	0	1	2	2	3	1	0	2	4	3	5	4	0	0	3	0	0	0	450
3	1	0	2	0	0	1	1	1	2	2	1	0	0	0	5	5	5	5	0	0	0	1	3	3	475
4	2	1	2	0	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	520
4	1	0	2	1	3	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570
0	3	2	2	1	2	1	1	1	2	1	5	5	5	5	1	1	0	0	0	0	3	0	0	0	450
3	3	1	2	1	3	2	1	1	2	1	3	1	0	1	4	3	4	4	0	0	4	0	0	0	470
3	3	1	2	1	3	2	0	1	1	2	3	1	0	1	4	3	4	4	0	0	0	0	0	0	510
0	2	0	2	2	0	1	1	1	2	0	5	5	4	5	0	1	2	0	0	0	3	0	0	0	457
4	3	2	2	1	2	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	0	0	0	0	480
4	3	2	2	1	2	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	1	0	0	0	360
4	3	0	2	0	1	2	0	1	2	2	1	3	2	1	1	0	0	1	0	0	4	0	0	0	505
3	3	0	2	0	1	1	0	1	2	2	1	1	0	1	4	3	4	4	0	0	3	0	0	0	485
3	3	0	2	0	1	1	1	1	2	2	1	1	0	1	4	3	4	4	0	0	2	0	0	0	510
1	3	0	2	1	1	1	1	0	2	2	3	1	0	2	4	3	5	4	0	0	4	0	0	0	505
1	3	0	2	1	1	1	0	1	2	2	3	1	0	2	4	3	5	4	0	0	3	0	0	0	545
2	3	2	2	1	3	2	0	1	2	2	4	4	1	1	1	4	4	3	0	0	0	0	0	0	520
2	3	1	2	1	3	2	1	1	2	1	5	4	4	5	2	2	2	4	0	0	4	0	0	0	460
2	2	1	2	1	3	2	1	1	2	0	2	4	4	2	2	1	2	3	0	0	2	0	0	0	600
3	3	2	2	1	3	1	1	1	2	1	1	1	0	1	1	1	5	2	0	0	3	0	0	0	440
1	3	3	2	1	3	1	0	1	2	2	5	5	4	5	2	1	2	3	0	0	2	0	0	0	490
0	0	0	2	2	0	1	0	1	0	2	5	5	5	5	0	0	0	0	0	0	0	0	0	0	550
4	2	3	2	1	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	2	0	0	0	405
1	3	1	2	1	1	2	1	1	2	1	0	5	4	0	4	4	3	5	0	0	2	0	0	0	555
3	3	3	2	1	3	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	0	0	0	0	465
3	3	3	2	1	3	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	465
0	0	0	2	3	0	1	1	1	0	2	5	5	5	5	0	0	1	0	0	0	0	1	3	4	540
3	2	3	2	1	3	2	1	1	2	0	0	1	0	0	4	0	4	5	0	0	0	0	0	0	545
3	3	3	2	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	2	0	0	0	525
2	2	1	2	0	1	1	1	1	2	0	5	4	4	5	2	2	2	4	0	0	4	0	0	0	450
2	2	1	2	0	1	1	0	1	0	2	5	4	4	5	2	2	2	4	0	0	0	0	0	0	520
1	3	0	2	1	1	0	1	1	2	2	4	4	2	3	0	0	0	0	0	0	3	0	0	0	450
1	3	0	2	1	1	0	0	1	2	2	4	4	2	3	0	0	0	0	0	0	1	0	0	0	535
2	3	1	2	0	3	2	1	1	2	2	3	4	4	2	4	3	2	4	0	0	0	0	0	0	500
2	3	1	2	0	3	2	0	1	2	2	3	4	4	2	4	3	2	4	0	0	2	0	0	0	510
3	1	0	2	1	1	0	1	0	2	2	1	0	0	0	5	5	5	5	0	0	1	0	0	0	550
2	1	2	2	1	0	1	0	1	1	2	1	2	0	1	0	0	2	0	0	0	0	0	0	0	515
3	3	3	2	1	3	1	0	0	1	2	0	0	0	0	5	5	5	5	0	0	1	0	0	0	445
1	2	1	2	0	1	1	1	1	0	1	5	4	4	3	2	1	2	3	0	0	4	0	0	0	420
2	3	1	2	0	3	2	1	1	2	2	2	0	0	2	3	3	4	4	0	0	1	0	0	0	435
4	3	3	2	1	2	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	0	0	0	0	510
2	3	0	2	1	2	2	0	1	1	2	3	4	1	2	4	3	4	4	0	0	2	0	0	0	535
2	3	0	2	1	2	2	1	1	2	2	5	4	3	4	4	3	3	0	0	0	3	0	0	0	410
2	3	0	2	1	2	2	0	1	2	2	5	4	3	4	4	3	3	0	0	0	1	0	0	0	460
2	3	2	2	1	3	1	0	1	1	2	2	4	4	3	4	4	0	4	0	0	0	0	0	0	510
0	3	2	2	1	2	1	0	1	2	2	3	4	4	4	2	2	2	0	0	0	4	0	0	0	480
2	3	0	2	0	3	1	1	1	2	2	1	4	3	1	4	4	3	4	0	0	2	0	0	0	575
2	3	0	2	0	3	1	0	1	2	2	1	4	3	1	4	4	3	4	0	0	4	0	0	0	490
2	2	2	2	2	2	1	1	1	2	0	3	1	1	2	1	1	1	2	0	0	4	0	0	0	390
0	3	0	2	1	3	0	1	1	2	1	0	4	4	1	4	4	3	4	0	0	2	0	0	0	510
0	3	0	2	1	3	0	0	0	1	2	0	4	4	1	4	4	3	4	0	0	3	0	0	0	530
4	2	2	2	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	0	0	0	0	480
3	2	1	2	1	0	1	1	1	2	0	1	0	0	1	4	3	3	4	0	0	4	0	0	0	465
3	2	0	2	2	1	1	1	1	1	0	0	0	0	0	5	5	5	5	0	0	4	0	0	0	435
3	3	1	2	0	2	2	1	1	2	1	1	0	0	1	0	1	5	0	0	0	4	0	0	0	430
4	3	3	2	1	3	2	1	0	2	1	3	1	0	2	4	4	3	4	0	0	2	0	0	0	465
4	3	3	2	1	3	2	0	1	1	2	3	1	0	2	4	4	3	4	0	0	0	0	0	0	597
1	2	0	2	2	2	2	1	1	1	0	4	3	2	4	1	1	2	1	0	0	1	0	0	0	550
1	2	1	2	1	3	1	0	1	1	0	5	4	4	4	0	0	0	4	0	0	0	0	0	0	555
1	1	0	2	2	3	0	0	1	2	1	1	0	1	2	4	4	3	0	0	0	0	0	0	0	560
4	2	0	2	2	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	0	0	0	410
0	3	0	2	1	3	2	1	1	2	1	0	1	1	1	4	4	4	1	0	0	3	0	0	0	495
4	2	2	2	1	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	3	1	3	0	465
3	1	0	2	1	2	1	0	1	2	0	1	1	0	0	3	3	4	5	0	0	2	0	0	0	545
4	3	0	2	0	3	2	0	1	2	2	2	0	0	0	4	3	3	5	0	0	1	0	0	0	690
2	2	0	2	1	1	1	0	0	1	0	3	3	1	4	3	0	3	0	0	0	0	0	0	0	610
1	1	0	2	1	3	1	1	1	2	0	1	4	4	2	4	3	4	0	0	0	0	0	0	0	495
3	1	0	2	0	1	1	0	1	2	0	3	1	1	1	1	1	2	4	0	0	2	0	0	0	405
2	3	0	2	1	1	2	0	1	2	2	3	1	1	2	4	3	3	3	0	0	3	0	0	0	420
2	1	0	2	1	1	1	1	1	2	2	3	1	0	1	2	2	5	4	0	0	4	0	0	0	400
4	3	0	2	1	1	1	1	1	2	1	0	4	4	1	5	5	4	5	0	0	2	0	0	0	440
4	3	1	2	0	1	1	1	1	2	2	1	0	0	0	4	5	5	5	0	0	3	0	0	0	512
4	3	1	2	0	1	1	0	1	2	2	1	0	0	0	4	5	5	5	0	0	2	1	0	4	573
1	2	0	2	2	2	1	1	1	2	0	4	4	3	4	0	0	0	1	0	0	4	1	2	2	450
3	2	3	2	1	1	1	1	1	2	0	1	0	0	1	0	0	2	3	0	0	3	0	0	0	445
3	3	1	2	1	3	2	1	1	2	2	1	1	1	1	2	0	5	3	0	0	3	0	0	0	525
2	1	0	2	1	2	1	0	1	2	2	5	4	3	4	0	0	0	3	0	0	3	0	0	0	490
2	2	2	2	1	3	2	1	1	2	0	3	1	0	2	3	3	2	0	0	0	1	0	0	0	540
3	4	0	2	2	1	1	1	1	0	0	1	1	0	2	4	3	5	4	0	0	2	0	0	0	565
0	3	0	2	1	2	1	0	1	1	2	5	5	4	4	0	0	0	0	0	0	2	0	0	0	530
1	2	2	2	1	1	1	0	1	1	0	2	5	4	2	4	0	4	4	0	0	1	0	0	0	595
1	3	0	2	0	1	0	0	1	2	1	4	4	1	3	4	3	3	2	0	0	3	0	0	0	515
2	2	0	2	1	3	2	1	1	2	0	4	4	4	4	0	0	0	3	0	0	4	0	0	0	450
3	3	0	2	0	3	1	1	1	2	2	1	1	1	1	3	3	5	4	0	0	4	1	2	1	490
2	3	1	2	1	3	2	0	1	1	2	5	4	4	4	2	0	0	4	0	0	1	0	0	0	420
4	3	1	2	1	1	1	0	0	1	2	1	0	0	0	5	5	5	5	0	0	3	0	0	0	480
4	3	1	2	1	1	1	1	1	2	1	1	0	0	0	5	5	5	5	0	0	3	0	0	0	455
1	2	3	2	1	3	1	1	1	2	0	0	0	0	0	5	5	4	5	0	0	3	0	0	0	555
0	1	0	2	1	3	2	1	1	2	0	5	5	4	5	3	2	1	2	0	0	3	0	0	0	510
2	2	0	2	2	3	2	1	1	2	0	3	4	2	2	4	4	4	5	0	0	4	0	0	0	425
1	3	3	2	1	3	1	1	1	2	1	5	4	4	3	1	1	1	2	0	0	2	0	0	0	505
1	1	0	2	1	2	1	0	1	2	1	3	1	0	4	3	5	4	0	0	0	1	0	0	0	475
2	2	3	2	1	3	2	1	1	2	0	1	0	0	1	1	5	3	4	0	0	3	0	0	0	465
1	4	0	2	0	0	1	1	1	0	0	1	4	2	2	4	4	4	3	0	0	4	1	3	3	555
2	3	2	2	1	1	0	1	1	2	1	3	4	4	2	3	3	2	1	0	0	4	0	0	0	435
3	1	0	2	0	3	1	1	1	2	2	0	0	0	0	5	5	4	5	0	0	2	0	0	0	540
4	1	0	2	1	0	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	3	0	0	0	455
2	3	3	2	1	3	1	1	1	2	2	1	3	0	1	4	5	5	3	0	0	1	0	0	0	435
2	3	3	2	1	3	1	0	1	2	2	1	3	0	1	4	5	5	3	0	0	3	0	0	0	471
0	1	0	2	2	0	0	0	0	1	0	5	5	4	5	0	2	2	0	0	0	1	0	0	0	580
2	1	0	2	1	3	1	1	1	2	2	3	4	2	2	0	0	2	3	0	0	3	0	0	0	435
0	1	0	2	2	3	1	0	1	2	0	5	4	4	5	1	1	3	1	0	0	2	0	0	0	510
4	2	0	2	1	3	2	0	1	2	0	0	0	0	0	5	5	5	5	0	0	1	1	4	0	495
0	1	0	2	0	1	1	1	1	2	0	3	4	4	4	0	1	0	0	0	0	0	0	0	0	515
0	3	0	2	0	3	1	1	1	2	2	5	5	5	5	1	1	0	0	0	0	4	0	0	0	470
0	3	0	2	0	3	1	0	1	2	2	5	5	5	5	1	1	0	0	0	0	4	0	0	0	470
1	3	0	2	1	2	1	1	1	2	1	3	4	4	4	2	2	3	3	0	0	2	0	0	0	380
1	3	0	2	1	2	1	0	1	1	2	3	4	4	4	2	2	3	3	0	0	0	0	0	0	535
0	3	0	2	0	3	1	1	1	1	1	5	5	4	5	1	0	2	1	0	0	3	0	0	0	513
3	2	2	2	1	1	1	1	1	0	2	1	0	0	1	0	5	5	3	0	0	3	0	0	0	540
1	1	0	2	1	3	1	1	1	2	0	5	5	4	2	3	2	2	4	0	0	2	0	0	0	515
3	3	3	2	1	2	1	0	1	1	2	1	0	1	1	3	5	5	4	0	0	0	0	0	0	470
3	3	3	2	1	2	1	1	1	2	1	1	0	1	1	3	5	5	4	0	0	2	0	0	0	475
2	4	0	2	1	1	1	0	1	0	0	4	4	4	2	0	2	2	0	0	0	2	0	0	0	495
2	4	0	2	1	1	1	1	1	0	0	4	4	4	2	0	2	2	0	0	0	4	0	0	0	465
2	1	0	2	1	3	1	1	1	2	0	4	2	3	3	2	2	3	3	0	0	0	0	0	0	470
4	3	1	2	0	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	1	1	2	3	540
2	3	1	2	1	2	1	1	1	2	1	3	4	1	2	4	3	4	4	0	0	4	1	4	2	460
