Urb	Comp	Child	Day	pAge	SEC	Ncar	Gend	Driver	wstat	Pwstat	Xdag	Xn-dag	Xarb	Xpop	Ddag	Dn-dag	Darb	Dpop	Empty	Empty	Duration
1	3	0	1	0	3	1	0	1	2	2	5	5	4	4	2	3	2	3	0	0	575
1	2	0	1	2	3	1	1	1	2	0	2	1	2	2	3	4	0	2	0	0	535
4	2	0	1	1	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	570
4	2	0	1	1	3	2	0	1	0	2	0	0	0	0	5	5	5	5	0	0	175
4	2	2	1	1	0	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	525
4	2	2	1	0	0	1	0	1	0	2	0	0	0	0	5	5	5	5	0	0	335
0	2	0	1	2	2	1	1	1	2	0	1	1	0	2	3	4	5	0	0	0	375
0	3	2	1	1	3	1	1	1	2	1	5	5	5	5	0	1	1	0	0	0	540
4	4	0	1	3	1	2	1	1	0	0	0	0	0	0	5	5	5	5	0	0	165
3	2	0	1	2	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	360
2	3	0	1	1	1	2	1	1	2	1	3	1	1	2	1	2	2	2	0	0	230
2	3	0	1	1	1	2	0	1	1	2	3	1	1	2	1	2	2	2	0	0	620
2	3	0	1	0	3	2	1	1	2	2	2	1	0	0	4	4	5	5	0	0	640
2	3	0	1	0	3	2	0	1	2	2	2	1	0	0	4	4	5	5	0	0	575
1	3	0	1	0	3	1	1	1	2	2	5	5	4	5	2	1	2	3	0	0	585
3	2	3	1	1	2	1	1	1	2	0	1	0	0	1	3	0	4	0	0	0	545
2	3	0	1	1	2	2	1	1	2	1	1	0	0	1	4	5	4	4	0	0	495
2	3	0	1	1	2	2	0	1	1	2	1	0	0	1	4	5	4	4	0	0	525
2	2	3	1	1	2	1	1	1	2	0	1	4	1	1	5	5	5	4	0	0	530
4	2	3	1	1	3	2	0	1	0	2	0	0	0	0	5	5	5	5	0	0	185
3	2	2	1	1	3	1	1	1	2	0	1	0	0	0	5	5	5	5	0	0	495
2	3	0	1	1	3	2	1	1	2	1	4	5	4	5	1	1	2	2	0	0	450
3	2	1	1	0	3	1	1	1	2	0	3	1	1	2	0	0	2	1	0	0	480
2	2	1	1	1	0	2	1	1	2	0	3	3	2	2	4	3	3	4	0	0	395
0	1	0	1	1	0	0	1	0	2	0	5	5	5	5	2	2	2	3	0	0	511
4	2	1	1	0	1	1	0	1	0	2	0	0	0	0	5	5	5	5	0	0	272
4	3	2	1	1	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	525
4	3	2	1	1	2	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	285
3	1	0	1	0	2	1	1	1	2	1	1	0	0	0	5	5	5	2	0	0	612
0	1	0	1	0	1	0	1	1	2	1	5	5	5	5	0	1	1	0	0	0	395
1	3	1	1	0	3	2	1	1	2	2	3	1	0	2	2	2	4	1	0	0	450
1	3	1	1	1	3	2	0	1	2	2	3	1	0	2	2	2	4	1	0	0	590
4	3	0	1	1	3	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	360
4	3	0	1	1	3	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	550
1	3	0	1	0	2	2	1	1	2	1	1	1	1	3	4	4	4	3	0	0	510
4	3	1	1	0	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	565
2	3	1	1	0	1	2	1	1	2	1	2	4	2	2	4	5	5	4	0	0	632
2	3	1	1	0	1	2	0	1	1	2	2	4	2	2	4	5	5	4	0	0	455
0	3	1	1	1	3	2	1	1	2	1	5	4	4	5	2	2	2	0	0	0	485
0	3	1	1	1	3	2	0	1	1	2	5	4	4	5	2	2	2	0	0	0	510
3	2	3	1	1	1	2	1	1	2	0	5	4	2	2	4	3	3	4	0	0	493
2	3	3	1	1	3	1	1	0	2	2	3	4	1	1	4	4	3	4	0	0	540
2	3	3	1	1	3	1	0	1	2	2	3	4	1	1	4	4	3	4	0	0	495
2	3	1	1	0	3	2	0	1	1	2	3	4	1	1	4	4	3	4	0	0	420
1	3	0	1	1	3	2	0	1	2	2	5	4	4	5	3	3	0	0	0	0	540
1	1	0	1	1	2	1	1	1	2	2	5	4	4	5	1	2	3	1	0	0	530
3	4	1	1	1	0	2	1	1	0	0	3	1	0	2	4	4	3	4	0	0	505
4	3	1	1	0	2	2	1	1	2	1	2	0	1	1	4	3	4	4	0	0	485
4	3	1	1	0	2	2	0	1	1	2	2	0	1	1	4	3	4	4	0	0	505
3	1	0	1	0	0	2	0	1	2	1	3	4	1	1	0	0	4	0	0	0	375
3	2	2	1	1	3	1	1	1	2	0	2	1	0	1	0	0	2	3	0	0	315
3	1	0	1	0	0	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	520
1	3	0	1	1	1	2	1	1	2	2	5	4	3	3	0	1	3	0	0	0	490
1	3	0	1	0	1	2	0	1	2	2	5	4	3	3	0	1	3	0	0	0	375
2	2	1	1	1	2	2	1	1	2	2	4	4	2	4	4	3	3	1	0	0	575
0	1	2	1	1	0	1	1	1	2	2	5	5	4	5	1	1	3	0	0	0	465
1	3	0	1	2	3	1	0	1	2	2	1	1	3	1	2	4	4	5	0	0	480
3	3	1	1	1	3	2	0	1	1	1	0	1	1	0	5	5	5	5	0	0	495
4	2	0	1	1	2	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	530
4	3	2	1	1	3	2	0	1	2	1	0	0	0	0	5	5	5	5	0	0	248
4	3	3	1	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	690
4	3	3	1	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	185
1	3	1	1	1	3	2	0	1	2	2	4	1	4	5	3	3	3	0	0	0	480
4	2	2	1	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	630
4	1	0	1	1	1	1	1	1	2	0	1	0	0	0	5	5	5	5	0	0	530
3	1	0	1	2	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	548
4	2	0	1	1	1	1	0	1	2	0	0	0	0	0	5	5	5	5	0	0	350
3	3	0	1	0	2	2	0	1	1	2	3	3	1	1	0	0	0	4	0	0	320
0	1	0	1	0	0	1	1	1	2	1	5	5	5	5	0	1	1	0	0	0	430
1	3	0	1	0	2	2	0	1	2	2	5	5	4	4	3	3	0	3	0	0	265
0	1	0	1	1	1	1	0	1	2	2	5	5	5	5	0	0	0	0	0	0	585
3	3	0	1	1	2	1	1	1	2	1	1	0	0	1	5	5	5	1	0	0	570
3	3	0	1	1	2	1	0	1	1	2	1	0	0	1	5	5	5	1	0	0	265
4	2	0	1	1	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	580
3	3	0	1	1	1	2	1	1	2	2	3	1	0	2	4	4	3	4	0	0	485
3	3	0	1	1	1	2	0	1	2	2	3	1	0	2	4	4	3	4	0	0	485
3	3	1	1	1	2	2	1	1	2	1	1	1	0	0	5	0	5	0	0	0	587
3	2	2	1	1	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	550
3	2	2	1	1	3	2	0	1	0	2	0	0	0	0	5	5	5	5	0	0	270
1	2	0	1	1	2	1	1	1	2	0	3	5	4	3	0	3	2	0	0	0	510
1	0	0	1	2	1	1	1	1	0	2	1	4	2	3	4	4	4	0	0	0	467
3	2	2	1	1	2	1	1	1	2	0	1	1	0	1	0	0	0	0	0	0	495
2	2	0	1	1	3	1	0	1	2	0	2	2	1	2	4	3	3	3	0	0	555
0	2	0	1	2	2	1	1	1	1	0	5	5	4	5	2	1	0	0	0	0	310
0	1	0	1	0	3	1	0	1	2	0	5	5	4	5	3	3	0	4	0	0	280
0	1	0	1	1	3	1	0	1	2	0	5	5	5	5	2	1	2	0	0	0	510
3	3	0	1	1	3	2	1	1	2	2	1	1	0	2	4	3	5	4	0	0	645
3	3	0	1	1	3	2	0	1	2	2	1	1	0	2	4	3	5	4	0	0	670
0	2	0	1	2	2	2	0	1	2	0	0	0	2	0	5	4	2	3	0	0	540
4	4	0	1	2	0	1	0	1	0	0	0	0	0	0	5	5	5	5	0	0	233
4	0	3	1	1	2	2	0	1	0	0	0	4	4	1	5	5	4	5	0	0	365
2	2	2	1	0	1	1	1	1	2	0	3	4	3	2	4	3	2	4	0	0	510
2	2	2	1	0	1	1	0	1	0	2	3	4	3	2	4	3	2	4	0	0	255
0	1	0	1	2	2	0	0	0	1	0	5	5	5	5	3	3	0	4	0	0	545
4	3	0	1	1	2	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	550
4	3	0	1	0	2	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	485
2	3	0	1	1	3	1	0	1	2	2	1	3	4	2	1	4	4	0	0	0	520
3	3	0	1	1	3	1	1	1	2	1	1	0	0	0	5	0	5	1	0	0	560
4	3	0	1	0	3	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	515
3	3	0	1	1	3	2	0	1	2	2	1	1	1	2	4	0	0	4	0	0	536
3	3	0	1	0	3	2	1	1	2	2	1	0	0	1	5	5	4	0	0	0	550
3	3	0	1	0	3	2	0	1	2	2	1	0	0	1	5	5	4	0	0	0	575
4	3	1	1	1	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	575
4	3	1	1	1	1	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	465
0	3	0	1	2	2	1	1	1	2	1	4	4	4	4	3	3	2	4	0	0	280
0	3	0	1	1	2	1	0	1	1	2	4	4	4	4	3	3	2	4	0	0	535
2	1	0	1	0	1	1	0	1	1	1	4	4	4	3	4	3	0	4	0	0	345
2	3	0	1	1	3	2	1	1	2	1	4	3	2	2	4	3	2	4	0	0	630
2	3	0	1	1	3	2	0	1	1	2	4	3	2	2	4	3	2	4	0	0	480
3	3	2	1	1	3	1	1	1	2	1	3	1	0	2	1	1	5	1	0	0	255
3	3	2	1	1	3	1	0	1	1	2	3	1	0	2	1	1	5	1	0	0	465
2	2	0	1	1	3	2	0	1	1	0	1	3	2	1	0	0	0	0	0	0	550
0	1	0	1	1	1	0	0	0	2	1	5	5	5	5	1	0	0	0	0	0	560
1	3	0	1	0	3	1	0	1	2	2	4	4	4	5	1	3	1	2	0	0	645
0	3	1	1	1	3	1	1	1	2	1	3	4	4	3	1	3	2	0	0	0	550
1	3	0	1	1	2	1	1	1	2	2	5	4	4	4	3	3	0	4	0	0	536
1	3	0	1	0	2	1	0	1	2	2	5	4	4	4	3	3	0	4	0	0	590
0	1	0	1	0	0	0	1	1	2	2	5	5	5	5	0	0	0	0	0	0	540
3	3	0	1	1	2	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	510
0	1	0	1	1	3	1	1	1	2	0	5	5	5	5	0	0	0	0	0	0	510
3	3	0	1	0	1	1	1	1	2	2	1	0	0	1	0	0	5	0	0	0	615
4	3	0	1	1	3	2	0	1	1	2	3	0	0	0	0	0	5	5	0	0	389
0	1	0	1	1	0	0	1	0	2	0	5	5	5	5	0	0	0	0	0	0	555
0	1	0	1	1	3	1	1	1	2	0	1	5	4	2	4	4	0	4	0	0	535
4	3	0	1	1	3	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	496
4	3	0	1	0	3	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	560
3	2	3	1	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	360
3	3	3	1	1	1	2	1	1	2	1	1	0	0	0	4	4	4	5	0	0	540
1	1	3	1	1	2	1	0	1	1	1	1	3	3	1	4	2	3	3	0	0	255
3	3	0	1	1	1	1	1	1	2	1	1	0	0	0	0	5	5	0	0	0	540
3	3	0	1	0	1	1	0	1	1	2	1	0	0	0	0	5	5	0	0	0	600
3	2	2	1	1	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	265
4	1	0	1	1	3	1	1	1	2	0	0	4	0	0	5	5	5	5	0	0	700
3	1	0	1	0	1	2	1	1	2	0	3	1	1	2	3	2	2	4	0	0	570
0	2	2	1	1	0	2	1	1	2	0	1	1	3	1	4	3	2	0	0	0	640
3	3	0	1	1	1	0	1	1	2	1	1	0	0	0	0	5	5	0	0	0	545
4	2	0	1	2	1	1	0	1	1	0	1	0	1	1	4	5	5	5	0	0	500
1	2	0	1	1	3	0	1	0	2	0	5	5	4	5	2	2	2	3	0	0	250
3	3	3	1	1	3	1	1	1	2	1	0	3	1	0	4	5	4	4	0	0	555
3	3	3	1	1	3	1	0	1	1	2	0	3	1	0	4	5	4	4	0	0	510
2	3	3	1	1	3	1	1	1	2	1	4	1	4	2	4	3	3	0	0	0	513
2	3	3	1	1	3	1	0	1	1	2	4	1	4	2	4	3	3	0	0	0	540
2	3	0	1	0	3	2	1	1	2	1	3	2	1	2	0	0	2	4	0	0	440
2	3	0	1	2	3	2	1	1	1	1	3	1	1	2	0	3	3	4	0	0	525
4	2	0	1	2	1	1	0	1	1	0	0	0	0	0	5	5	5	5	0	0	375
3	2	0	1	1	2	1	1	1	2	0	1	0	0	0	2	2	2	3	0	0	125
1	3	0	1	0	3	1	1	1	2	2	5	4	3	3	2	4	3	3	0	0	570
1	3	0	1	0	3	1	0	1	2	2	5	4	3	3	2	4	3	3	0	0	575
1	2	1	1	1	3	2	1	1	2	0	4	4	4	2	4	3	0	4	0	0	510
3	3	0	1	2	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	530
3	3	0	1	1	1	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	585
3	2	1	1	0	3	2	1	1	2	0	1	0	0	0	0	5	5	5	0	0	504
2	3	0	1	0	2	2	1	1	2	1	3	2	0	2	3	2	2	4	0	0	500
0	3	0	1	1	3	1	1	1	2	2	5	5	5	5	0	0	0	0	0	0	515
0	3	0	1	0	3	1	0	0	2	2	5	5	5	5	0	0	0	0	0	0	548
3	3	0	1	2	3	2	0	1	2	2	3	3	4	2	2	2	4	4	0	0	460
3	3	0	1	1	3	2	1	1	2	2	3	3	4	2	2	2	4	4	0	0	415
3	2	3	1	1	2	1	1	1	2	0	1	0	0	1	0	0	0	4	0	0	178
2	2	0	1	1	3	1	1	1	2	0	1	1	2	1	0	4	4	0	0	0	510
4	1	0	1	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	565
3	2	0	1	0	1	1	1	1	2	0	1	0	0	1	5	5	4	0	0	0	480
0	1	0	1	1	3	1	1	1	2	0	5	5	5	5	0	0	0	0	0	0	90
1	2	0	1	2	2	1	1	1	2	0	1	1	1	1	4	4	4	5	0	0	477
2	2	0	1	1	2	1	1	1	2	0	1	0	0	1	4	0	3	4	0	0	530
3	3	0	1	1	1	2	1	1	2	1	3	1	0	2	4	4	3	4	0	0	510
3	3	0	1	1	1	2	0	1	1	2	3	1	0	2	4	4	3	4	0	0	510
1	3	0	1	0	3	2	1	1	1	1	4	4	3	2	3	2	2	2	0	0	535
0	3	0	1	1	1	2	1	1	2	2	5	5	5	5	0	0	0	0	0	0	515
0	3	0	1	0	1	2	0	1	2	2	5	5	5	5	0	0	0	0	0	0	600
0	3	3	1	1	3	1	1	1	2	1	5	5	5	5	0	0	0	0	0	0	135
0	3	3	1	1	3	1	0	0	1	2	5	5	5	5	0	0	0	0	0	0	330
4	1	0	1	1	2	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	535
0	2	0	1	1	0	0	0	1	1	0	5	5	5	5	1	0	1	1	0	0	330
2	3	0	1	2	3	2	1	1	1	1	3	4	4	3	1	4	3	1	0	0	255
2	3	0	1	1	3	2	0	1	1	1	3	4	4	3	1	4	3	1	0	0	240
3	2	3	1	1	3	1	1	1	2	0	0	0	0	0	5	5	5	4	0	0	600
3	2	3	1	1	3	1	0	1	0	2	0	0	0	0	5	5	5	4	0	0	280
3	4	0	1	2	1	2	0	1	0	0	1	0	1	1	1	5	4	2	0	0	305
3	3	0	1	1	3	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	555
2	3	0	1	0	3	2	0	1	2	2	1	1	0	1	0	1	5	1	0	0	535
2	3	0	1	0	3	2	1	1	2	2	1	1	0	1	0	1	5	1	0	0	605
3	2	0	1	2	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	180
2	3	1	1	1	1	2	1	1	2	1	0	2	3	1	5	4	4	5	0	0	540
2	3	1	1	0	1	2	0	1	1	2	0	2	3	1	5	4	4	5	0	0	535
4	3	3	1	1	3	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	345
4	3	3	1	1	3	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	515
3	2	1	1	1	1	1	1	1	2	0	1	0	0	1	4	3	5	4	0	0	560
3	1	0	1	0	1	1	0	1	2	1	3	3	1	1	0	0	0	4	0	0	500
4	3	1	1	0	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	575
4	3	0	1	2	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	525
4	3	0	1	1	1	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	525
4	2	0	1	2	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	565
1	3	3	1	1	3	1	1	1	2	2	4	4	3	2	4	4	4	4	0	0	540
2	2	0	0	2	1	2	1	1	2	0	2	3	1	2	2	1	1	3	0	0	495
2	3	2	1	0	3	2	0	1	2	2	4	4	3	1	4	3	3	4	0	0	526
2	3	2	1	0	3	2	1	1	2	2	4	4	3	1	4	3	3	4	0	0	475
2	2	0	1	2	1	1	1	1	2	0	5	4	4	5	4	0	0	0	0	0	510
3	2	0	1	2	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	550
0	3	0	1	0	3	1	0	0	2	2	5	5	5	5	1	1	1	1	0	0	550
4	1	0	1	0	3	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	535
3	3	1	1	1	2	1	1	1	2	1	1	0	0	1	4	0	5	0	0	0	560
1	3	0	1	0	2	2	1	1	2	2	0	4	4	1	4	3	3	4	0	0	530
1	3	0	1	0	2	2	0	1	2	2	0	4	4	1	4	3	3	4	0	0	545
2	2	2	1	1	3	2	1	1	2	0	4	1	4	2	4	3	3	0	0	0	550
2	3	2	1	1	3	1	1	1	2	1	2	1	0	2	4	3	2	4	0	0	565
1	1	0	1	1	0	0	0	1	2	1	4	4	1	3	4	3	3	2	0	0	490
3	3	0	1	0	2	1	0	0	2	2	3	1	0	2	2	1	5	3	0	0	548
3	3	0	1	0	2	1	1	1	2	2	3	1	0	2	2	1	5	3	0	0	515
4	3	0	1	1	1	1	0	0	2	2	0	0	0	0	5	5	5	5	0	0	510
4	3	0	1	1	1	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	635
0	0	0	1	0	0	0	0	1	0	2	5	5	5	5	0	3	0	0	0	0	510
3	3	0	1	2	3	2	1	1	2	1	3	1	0	2	1	1	5	1	0	0	545
4	3	2	1	1	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	470
1	3	0	1	1	2	1	1	1	2	1	5	4	4	5	2	2	1	2	0	0	575
1	3	0	1	1	2	1	0	1	1	2	5	4	4	5	2	2	1	2	0	0	570
3	3	1	1	0	2	2	1	1	2	1	1	0	0	0	5	5	5	5	0	0	535
1	3	1	1	1	2	1	1	1	2	1	5	4	3	3	0	1	3	0	0	0	570
0	3	0	1	0	3	2	0	1	2	2	5	5	4	5	1	0	2	2	0	0	520
0	3	0	1	0	3	2	1	1	2	2	5	5	4	5	1	0	2	2	0	0	505
1	2	3	1	1	3	1	1	1	2	0	0	0	0	0	5	5	5	4	0	0	155
1	2	3	1	1	2	1	1	1	2	0	4	4	4	4	3	3	3	4	0	0	285
1	2	3	1	1	2	1	0	1	0	2	4	4	4	4	3	3	3	4	0	0	520
1	2	1	1	0	1	1	1	1	2	0	3	3	2	3	4	3	4	4	0	0	345
3	3	2	1	1	2	1	1	1	2	1	3	1	3	1	2	1	2	4	0	0	730
3	3	2	1	1	2	1	0	1	1	2	3	1	3	1	2	1	2	4	0	0	490
2	3	1	1	1	3	1	1	1	2	1	3	4	4	3	3	4	4	0	0	0	495
0	1	0	1	0	2	0	0	1	2	1	5	5	5	5	0	2	0	1	0	0	375
2	3	3	1	1	2	2	1	1	2	1	3	2	0	1	2	0	2	3	0	0	195
4	1	0	1	1	3	1	0	1	2	1	0	0	0	0	5	5	5	5	0	0	255
3	3	0	1	2	3	2	1	1	2	1	1	0	0	1	3	0	4	0	0	0	350
3	3	0	1	1	3	2	0	1	1	2	1	0	0	1	3	0	4	0	0	0	510
3	2	3	1	1	1	1	1	1	2	0	1	0	0	0	0	5	5	5	0	0	590
0	3	2	1	1	2	2	1	1	2	1	3	4	4	5	1	2	2	0	0	0	498
0	3	2	1	1	2	2	0	1	1	2	3	4	4	5	1	2	2	0	0	0	320
3	2	1	1	1	1	1	1	1	2	0	3	2	0	1	4	3	3	0	0	0	540
1	3	0	1	0	3	2	0	1	2	2	5	5	4	5	1	1	1	2	0	0	495
1	2	0	1	2	2	1	1	1	2	0	2	4	3	2	4	3	3	4	0	0	560
2	3	1	1	0	3	2	1	1	2	1	3	4	4	2	3	3	2	4	0	0	625
2	3	1	1	0	3	2	0	1	1	2	3	4	4	2	3	3	2	4	0	0	296
4	3	0	1	0	3	2	1	1	2	2	1	0	0	1	4	5	5	4	0	0	525
0	1	0	1	1	1	0	0	0	2	2	5	5	5	5	1	0	0	0	0	0	489
4	3	2	1	1	3	1	1	1	1	1	0	0	0	0	5	5	5	5	0	0	530
2	3	2	1	1	3	1	1	1	2	1	1	3	1	1	3	5	5	4	0	0	540
3	2	1	1	0	2	1	1	1	2	0	4	4	3	1	4	4	4	4	0	0	270
2	3	1	1	0	3	1	0	1	1	2	4	1	4	2	4	3	3	0	0	0	525
2	3	0	1	1	3	1	1	1	2	1	4	4	4	3	3	3	2	0	0	0	552
0	3	0	1	1	3	1	1	1	2	2	5	5	5	5	1	0	0	0	0	0	530
0	3	0	1	0	3	1	0	1	2	2	5	5	5	5	1	0	0	0	0	0	530
2	3	1	1	1	1	1	0	1	1	2	3	4	3	2	4	4	4	4	0	0	535
0	1	0	1	0	0	0	0	0	2	0	5	5	5	5	0	1	1	0	0	0	525
0	2	0	1	2	1	1	0	1	1	0	5	4	4	5	1	1	1	0	0	0	395
4	2	1	1	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	615
4	1	0	1	1	0	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	555
0	3	3	1	1	2	1	0	1	1	2	1	1	0	2	3	4	5	0	0	0	560
3	3	0	1	1	2	2	1	1	2	1	5	4	4	2	2	2	2	3	0	0	530
0	4	1	1	0	1	2	1	1	0	0	5	5	4	5	3	3	2	0	0	0	545
3	2	2	1	1	1	1	1	1	2	0	1	0	0	0	0	5	5	5	0	0	300
3	2	2	1	1	1	1	0	1	0	2	1	0	0	0	0	5	5	5	0	0	150
2	3	1	1	1	2	2	1	1	2	1	0	0	1	1	5	5	3	5	0	0	640
2	3	1	1	0	2	2	0	1	1	2	0	0	1	1	5	5	3	5	0	0	520
3	3	0	1	0	2	2	1	1	2	2	1	0	0	1	2	5	5	3	0	0	555
3	3	0	1	0	2	2	0	1	2	2	1	0	0	1	2	5	5	3	0	0	525
1	3	3	1	1	3	1	0	1	2	2	3	4	3	4	3	3	2	4	0	0	416
3	3	1	1	1	3	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	525
3	3	1	1	0	3	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	500
3	1	0	1	1	3	1	0	1	2	2	3	1	1	2	2	2	2	4	0	0	510
2	3	1	1	0	3	2	0	1	1	2	0	1	1	0	5	5	5	5	0	0	492
2	3	1	1	0	3	2	1	1	2	1	0	1	1	0	5	5	5	5	0	0	525
3	3	0	1	1	3	1	0	1	1	2	1	0	0	1	1	4	4	2	0	0	324
3	3	0	1	1	2	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	657
3	3	0	1	0	2	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	540
4	1	0	1	1	3	1	1	1	2	2	0	3	1	0	4	4	5	5	0	0	615
0	3	0	1	2	3	2	0	1	2	2	5	5	5	5	1	1	1	0	0	0	285
2	3	2	1	1	2	1	1	1	2	1	5	4	4	5	3	2	2	0	0	0	195
4	2	0	1	2	3	2	1	1	2	0	0	0	1	0	5	5	4	5	0	0	340
0	1	0	1	0	2	1	0	1	2	0	5	5	4	5	0	0	0	0	0	0	687
1	2	1	1	1	3	1	1	1	2	0	1	4	4	2	4	5	4	4	0	0	605
2	1	0	1	1	0	1	0	1	2	0	3	4	4	2	4	3	3	4	0	0	515
1	1	0	1	1	1	1	0	1	2	0	1	4	4	2	4	3	0	4	0	0	555
1	1	1	1	0	0	1	1	1	2	0	2	4	1	1	0	0	0	0	0	0	635
2	3	3	1	1	2	1	1	1	2	1	3	2	2	2	4	4	3	4	0	0	540
2	3	3	1	1	2	2	1	1	2	1	2	2	0	2	2	1	2	0	0	0	525
4	3	3	1	1	3	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	550
4	3	3	1	1	3	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	475
0	1	0	1	2	3	1	1	1	2	2	5	5	5	5	2	3	0	0	0	0	505
1	1	0	1	0	1	1	0	1	2	0	3	4	4	3	0	4	2	4	0	0	530
4	3	3	1	1	3	1	1	1	2	1	3	2	2	1	4	4	3	4	0	0	535
4	3	3	1	1	3	1	0	1	1	2	3	2	2	1	4	4	3	4	0	0	180
3	3	1	1	0	3	2	1	1	2	1	1	0	0	0	5	5	5	5	0	0	520
3	2	0	1	1	1	1	1	1	2	0	1	0	0	1	0	0	5	0	0	0	545
1	3	0	1	2	3	2	0	1	2	2	3	4	3	3	2	1	3	2	0	0	510
2	2	0	1	2	3	2	1	1	2	0	2	1	1	1	0	1	1	0	0	0	315
0	2	0	1	2	2	1	0	1	1	0	4	4	4	5	4	4	3	0	0	0	285
4	2	3	1	1	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	505
3	2	0	1	2	2	1	1	1	2	0	2	0	0	1	4	4	4	5	0	0	515
3	2	0	1	1	2	1	0	1	0	2	2	0	0	1	4	4	4	5	0	0	250
2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	5	5	5	5	0	0	427
4	3	0	1	0	1	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	540
4	3	0	1	0	1	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	525
3	1	0	1	0	1	1	1	1	2	0	2	1	0	1	0	0	2	3	0	0	480
2	3	2	1	1	2	1	1	1	2	1	5	4	4	5	3	2	2	0	0	0	425
0	1	0	1	1	0	0	0	0	2	1	3	4	4	5	1	4	3	0	0	0	510
2	2	3	1	1	1	1	0	1	0	2	2	1	1	2	0	0	4	4	0	0	180
2	3	0	1	1	3	0	0	1	2	2	5	4	4	4	0	0	0	0	0	0	490
0	2	0	1	2	2	1	1	1	2	0	5	4	4	5	0	0	0	1	0	0	555
2	2	3	1	2	3	1	1	1	2	0	2	4	3	2	2	2	2	0	0	0	525
2	1	1	1	0	3	1	0	1	2	0	2	4	3	2	2	2	2	0	0	0	510
1	2	0	1	1	3	1	0	1	2	0	4	3	2	3	4	3	4	4	0	0	530
1	3	0	1	0	3	2	0	1	2	2	4	4	3	4	4	3	3	0	0	0	435
2	1	0	1	1	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	563
1	1	0	1	1	2	1	0	1	1	1	4	4	4	2	4	3	0	4	0	0	385
3	2	1	1	1	2	1	0	1	0	2	1	0	0	0	5	5	5	5	0	0	181
3	2	0	1	2	3	1	1	1	2	0	1	0	0	1	0	0	5	3	0	0	525
4	3	2	1	1	3	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	568
0	1	0	1	2	1	0	0	0	2	0	4	4	4	5	2	3	4	0	0	0	520
